hhid,plotid,cropid,sa3q1,sa3q2,sa3q3,sa3q4,sa3q4b,sa3q5a,sa3q5b,sa3q6a,sa3q6b,sa3q7,sa3q8a,sa3q8b,sa3q9,sa3q10,sa3q11a,sa3q11b,sa3q12,sa3q13,sa3q14,sa3q15a,sa3q15b,sa3q15c,sect4q16a,sa3q16b,sa3q17,sa3q18,sa3q19a,sa3q19b,sa3q20a,sa3q20b,sa3q21a,sa3q21b,sa3q22a,sa3q22b,sa3q23a,sa3q23b
240166.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240167.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240168.0,1.0,1.0,CASSAVA,1020.0,2.0,10.0,WAITING FOR CROP HAR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240169.0,1.0,1.0,CASSAVA,1020.0,1.0,,,8.0,5.0,3000.0,1.0,2.0,,,1.0,N1,2700.0,1.0,162000.0,1.0,2.0,,,,,,,1800000.0,3000.0,1.0,10.0,,0.0,,0.0,,0.0,
240170.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240170.0,2.0,1.0,CASSAVA,1020.0,1.0,,,1.0,3.0,200.0,1.0,2.0,,,1.0,N1,100.0,1.0,5000.0,1.0,2.0,,,,,,,10000.0,100.0,1.0,,,,,,,,
250003.0,1.0,1.0,YAM,1120.0,1.0,,,1.0,5.0,500.0,52.0,2.0,,,1.0,N1,300.0,52.0,30000.0,1.0,2.0,,,,,,,50000.0,30.0,52.0,150.0,52.0,0.0,,20.0,52.0,55.0,51.0
250003.0,2.0,1.0,CASSAVA,1020.0,1.0,,,1.0,5.0,8.0,12.0,2.0,,,1.0,N1,8.0,12.0,12000.0,1.0,2.0,,,,,,,12000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250003.0,3.0,1.0,MAIZE,1080.0,1.0,,,2.0,5.0,5.0,13.0,2.0,,,2.0,,,,,,,,,,,,,35000.0,1.0,12.0,4.0,13.0,0.0,,1.0,12.0,0.0,
250005.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250005.0,2.0,1.0,FALLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250005.0,3.0,1.0,GARDEN EGGS,2080.0,1.0,,,1.0,5.0,1150.0,1.0,2.0,,,1.0,N2,1150.0,1.0,17500.0,1.0,2.0,,,,,,,17500.0,0.0,,0.0,,0.0,,25.0,1.0,0.0,
250007.0,1.0,1.0,YAM,1120.0,1.0,,,1000.0,1.0,1000.0,52.0,2.0,,,1.0,N1,2000.0,52.0,10000.0,1.0,2.0,,,,,,,44000.0,0.0,,3000.0,52.0,0.0,,120.0,52.0,0.0,
250007.0,1.0,2.0,CASSAVA,1020.0,1.0,,,1000.0,2.0,2.0,82.0,2.0,,,1.0,N1,2.0,82.0,10000.0,1.0,2.0,,,,,,,40000.0,2.0,82.0,0.0,,0.0,,0.0,,0.0,
250007.0,1.0,3.0,GROUNDNUT,1062.0,1.0,,,1000.0,2.0,10.0,13.0,2.0,,,1.0,N2,3.0,13.0,12000.0,1.0,2.0,,,,,,,50000.0,10.0,13.0,0.0,,0.0,,1.0,11.0,0.0,
250007.0,1.0,4.0,LUCUST TREE,3140.0,1.0,,,5.0,3.0,6.0,13.0,2.0,,,1.0,N2,6.0,13.0,8000.0,1.0,2.0,,,,,,,30000.0,6.0,13.0,0.0,,0.0,,0.0,,0.0,
250011.0,1.0,1.0,RICE,1110.0,1.0,,,1.0,6.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,100.0,1.0,1.0,31.0,,,,,,
250011.0,1.0,2.0,MAIZE,1080.0,1.0,,,1.0,6.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,3000.0,50.0,1.0,1.0,31.0,,,,,,1.0
250011.0,1.0,3.0,G/NUT,1062.0,1.0,,,1.0,6.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,2500.0,100.0,1.0,1.0,31.0,,,,,,
250011.0,2.0,1.0,G/CORN,1070.0,1.0,,,3.0,3.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,6000.0,,,1.0,31.0,,,,,,
250011.0,3.0,1.0,MAIZE,1080.0,1.0,,,200.0,3.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,,,1.0,31.0,,,,,,
250012.0,1.0,1.0,RICE,1110.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250012.0,2.0,1.0,MAIZE,1080.0,1.0,,,12.0,5.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,6000.0,0.0,,0.0,,0.0,,15.0,1.0,,
250012.0,2.0,2.0,G/CORN,1070.0,1.0,,,12.0,5.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,3000.0,0.0,,1.0,31.0,0.0,,0.0,,0.0,
250012.0,2.0,3.0,CASSAVA,1020.0,1.0,,,12.0,5.0,5.0,13.0,2.0,,,1.0,N1,5.0,13.0,10000.0,1.0,2.0,,,,,,,10000.0,0.0,,1.0,13.0,0.0,,0.0,,0.0,
250012.0,2.0,4.0,G/NUT,1060.0,1.0,,,13.0,1.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,3000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250012.0,2.0,5.0,COCOYAM,1040.0,1.0,,,13.0,1.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,2000.0,0.0,,1.0,31.0,0.0,,0.0,,0.0,
250013.0,1.0,1.0,MAIZE,1080.0,1.0,,,2.0,5.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,11000.0,0.0,,1.0,12.0,0.0,,0.0,,0.0,
250013.0,1.0,2.0,G/NUT,1060.0,1.0,,,2.0,5.0,2.0,13.0,2.0,,,1.0,N1,2.0,13.0,6000.0,1.0,2.0,,,,,,,6000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250013.0,2.0,1.0,YAM,1120.0,1.0,,,1200.0,1.0,350.0,52.0,2.0,,,1.0,N1,200.0,52.0,20000.0,1.0,2.0,,,,,,,35000.0,0.0,,150.0,52.0,0.0,,0.0,,0.0,
250013.0,2.0,2.0,MAIZE,1080.0,1.0,,,1200.0,1.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,22000.0,0.0,,1.5,13.0,0.0,,1.0,12.0,0.0,
250014.0,1.0,1.0,MAIZE,1080.0,1.0,,,2.0,4.0,1.0,12.0,2.0,,,2.0,,,,,,,,,,,,,2000.0,0.0,,1.0,31.0,0.0,,0.0,,0.0,
250014.0,1.0,2.0,BAWABARA NUT,2020.0,1.0,,,50.0,2.0,1.0,31.0,2.0,,,2.0,,,,,,,,,,,,,500.0,0.0,,1.0,31.0,0.0,,0.0,,0.0,
250014.0,1.0,3.0,GUINEA CORN,1070.0,1.0,,,50.0,2.0,0.0,,2.0,,,2.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,50.0,1.0
250014.0,2.0,1.0,G/NUT,1060.0,1.0,,,1.0,4.0,1.0,32.0,2.0,,,2.0,,,,,,,,,,,,,1000.0,0.0,,1.0,31.0,0.0,,0.0,,0.0,
250014.0,3.0,1.0,MAIZE,1080.0,1.0,,,1.0,4.0,1.0,34.0,2.0,,,2.0,,,,,,,,,,,,,1500.0,0.0,,1.0,31.0,0.0,,0.0,,0.0,
250014.0,3.0,2.0,BEANS,1010.0,1.0,,,1.0,4.0,1.0,34.0,2.0,,,2.0,,,,,,,,,,,,,2000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250014.0,3.0,3.0,BANANA,2030.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250014.0,3.0,4.0,PALM TREE,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250015.0,1.0,1.0,G/NUT,1060.0,1.0,,,2.0,4.0,1.0,13.0,2.0,,,1.0,N1,9.0,13.0,25000.0,1.0,2.0,,,,,,,30000.0,0.0,,2.0,13.0,0.0,,0.0,,0.0,
250015.0,1.0,2.0,G/CORN,1070.0,1.0,,,2.0,4.0,3.0,13.0,2.0,,,2.0,,,,,,,,,,,,,21000.0,0.0,,3.0,13.0,0.0,,0.0,,0.0,
250015.0,1.0,3.0,BAMBARA NUT,2020.0,1.0,,,2.0,4.0,1.0,12.0,2.0,,,1.0,N1,1.0,12.0,2500.0,1.0,2.0,,,,,,,2500.0,0.0,,3.0,13.0,0.0,,0.0,,0.0,
250015.0,2.0,1.0,RICE,1110.0,1.0,,,1.0,5.0,3.0,13.0,2.0,,,2.0,,,,,,,,,,,,,30000.0,0.0,,3.0,13.0,0.0,,0.0,,0.0,
250016.0,1.0,1.0,YAM,1120.0,1.0,,,0.0,,400.0,52.0,1.0,100.0,52.0,1.0,N1,100.0,52.0,12000.0,1.0,2.0,,,,,,,35000.0,0.0,,150.0,52.0,0.0,,50.0,52.0,0.0,
250016.0,2.0,1.0,MAIZE,1080.0,1.0,,,,,2.0,13.0,1.0,1.0,12.0,2.0,,,,,,,,,,,,,10000.0,,,,,,,,,,
250016.0,3.0,1.0,CASSAVA,1020.0,2.0,10.0,NOT MATURE YET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250016.0,4.0,1.0,SOYA BEANS,2220.0,1.0,,,,,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,5000.0,,,,,,,,,,
250016.0,5.0,,FALLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250017.0,1.0,1.0,RICE FARM,1110.0,1.0,,,180.0,2.0,120.0,14.0,2.0,,,2.0,,,,,,,,,,,,,64000.0,0.0,,0.0,,0.0,,20.0,11.0,0.0,
250017.0,1.0,2.0,PALM TREE,3180.0,1.0,,,10.0,2.0,0.0,,2.0,,,2.0,,,,,,,,,,,,,10000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250017.0,2.0,1.0,MAIZE FARM,1080.0,1.0,,,30.0,2.0,100.0,13.0,2.0,,,2.0,,,,,,,,,,,,,25000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250017.0,2.0,2.0,PALM TREE,3180.0,1.0,,,6.0,2.0,0.0,,2.0,,,2.0,,,,,,,,,,,,,8000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250018.0,1.0,1.0,G/CORN FARM,1070.0,1.0,,,134.0,2.0,2.0,14.0,2.0,,,2.0,,,,,,,,,,,,,100000.0,0.0,,2.0,11.0,0.0,,0.0,,1.0,11.0
250018.0,2.0,1.0,G/NUT,1062.0,1.0,,,100.0,2.0,3.0,14.0,2.0,,,2.0,,,,,,,,,,,,,48000.0,0.0,,2.0,11.0,0.0,,0.0,,1.0,11.0
250018.0,3.0,1.0,BEANS,1010.0,1.0,,,60.0,2.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,30000.0,0.0,,2.0,11.0,0.0,,0.0,,0.0,
250018.0,3.0,2.0,PALM TREE,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250020.0,1.0,1.0,MAIZE FARM,1080.0,1.0,,,180.0,2.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,16000.0,1.0,13.0,1.0,13.0,0.0,,1.0,11.0,0.0,
250020.0,1.0,2.0,PALM TREE FARM,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250020.0,2.0,1.0,G/NUT FARM,1062.0,1.0,,,30.0,2.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,10000.0,1.0,12.0,1.0,11.0,0.0,,0.0,,0.0,
250021.0,1.0,1.0,YAM,1120.0,1.0,,,200.0,5.0,700.0,52.0,2.0,,,1.0,N1,500.0,52.0,50000.0,1.0,2.0,,,,,,,100000.0,0.0,,100.0,51.0,0.0,,1.0,12.0,0.0,
250021.0,1.0,2.0,G/CORN,1070.0,1.0,,,200.0,5.0,4.0,13.0,2.0,,,2.0,,,,,,,,,,,,,64000.0,0.0,,7.0,12.0,0.0,,1.0,12.0,0.0,
250021.0,1.0,3.0,MAIZE,1080.0,1.0,,,200.0,5.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,20000.0,0.0,,1.0,13.0,0.0,,0.0,,0.0,
250021.0,1.0,4.0,SWEET POTATOE,2181.0,1.0,,,200.0,5.0,4.0,13.0,2.0,,,1.0,N1,7.0,12.0,3500.0,,2.0,,,,,,,4000.0,0.0,,0.0,,0.0,,1.0,12.0,0.0,
250021.0,1.0,5.0,MILLET,1100.0,1.0,,,200.0,5.0,3.0,12.0,2.0,,,2.0,,,,,,,,,,,,,27000.0,0.0,,1.0,13.0,0.0,,1.0,12.0,0.0,
250021.0,1.0,6.0,BENISEED,2040.0,1.0,,,200.0,5.0,3.0,12.0,2.0,,,1.0,N2,1.0,13.0,40000.0,1.0,2.0,,,,,,,60000.0,0.0,,1.0,12.0,0.0,,0.0,,0.0,
250021.0,2.0,1.0,RICE,1110.0,1.0,,,200.0,5.0,3.0,13.0,2.0,,,1.0,N2,3.0,12.0,24000.0,1.0,2.0,,,,,,,48000.0,0.0,,3.0,12.0,0.0,,0.0,,0.0,
250022.0,1.0,1.0,G/CORN,1070.0,1.0,,,,,3.0,14.0,2.0,,,2.0,,,,,,,,,,,,,30000.0,3.0,14.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250022.0,1.0,2.0,BEANS,1010.0,1.0,,,,,1.0,14.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,1.0,14.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250022.0,2.0,1.0,G/CORN,1070.0,1.0,,,,,1.0,14.0,2.0,,,2.0,,,,,,,,,,,,,6000.0,1.0,14.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250022.0,2.0,2.0,MAIZE,1080.0,1.0,,,,,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,4000.0,1.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250022.0,3.0,1.0,BENISEED,2040.0,1.0,,,,,3.0,14.0,2.0,,,2.0,,,,,,,,,,,,,50000.0,3.0,14.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250022.0,4.0,1.0,PALM TREE,3183.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250023.0,1.0,1.0,G/CORN,1070.0,1.0,,,1.0,5.0,1.5,13.0,2.0,,,2.0,,,,,,,,,,,,,12000.0,1.0,13.0,1.0,31.0,0.0,,0.0,,0.0,
250023.0,2.0,1.0,YAM,1120.0,1.0,,,1.0,5.0,500.0,52.0,2.0,,,1.0,N1,300.0,52.0,35000.0,1.0,2.0,,,,,,,70000.0,0.0,,50.0,51.0,0.0,,0.0,,0.0,
250024.0,1.0,1.0,MAIZE,1080.0,1.0,,,,,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,20000.0,1.0,13.0,1.0,11.0,0.0,,0.0,,0.0,
250024.0,1.0,2.0,G/CORN,1070.0,1.0,,,,,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,15000.0,2.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250024.0,2.0,1.0,B/SEED,2040.0,1.0,,,,,2.0,13.0,2.0,,,1.0,N4,2.0,13.0,14000.0,1.0,2.0,,,,,,,14000.0,2.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250025.0,1.0,1.0,G/CORN,1070.0,1.0,,,75.0,5.0,3.0,13.0,2.0,,,2.0,,,,,,,,,,,,,30000.0,0.0,,1.0,11.0,0.0,,1.0,11.0,0.0,
250025.0,1.0,2.0,YAM,1120.0,1.0,,,1.0,5.0,600.0,52.0,2.0,,,2.0,,,,,,,,,,,,,120000.0,0.0,,300.0,51.0,0.0,,100.0,51.0,0.0,
250025.0,1.0,3.0,BENISEED,2040.0,1.0,,,25.0,5.0,3.0,13.0,2.0,,,1.0,N1,3.0,13.0,48000.0,1.0,2.0,,,,,,,64000.0,0.0,,1.0,11.0,0.0,,1.0,11.0,0.0,
250025.0,1.0,4.0,CASHEW,3021.0,1.0,,,8.0,3.0,0.0,,2.0,,,2.0,,,,,,,,,,,,,2000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250025.0,1.0,5.0,MANGO,3160.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250026.0,1.0,1.0,MAIZE,1080.0,1.0,,,3.0,4.0,1.0,13.0,2.0,,,1.0,N1,1.0,12.0,7000.0,1.0,2.0,,,,,,,10000.0,20.0,1.0,3.0,31.0,0.0,,0.0,,0.0,
250026.0,1.0,2.0,G/CORN,1070.0,1.0,,,3.0,4.0,30.0,13.0,2.0,,,1.0,N2,2.0,13.0,20000.0,1.0,2.0,,,,,,,30000.0,0.0,,1.0,34.0,0.0,,2.0,31.0,0.0,
250026.0,1.0,3.0,B/SEED,2040.0,1.0,,,3.0,4.0,1.0,13.0,2.0,,,1.0,N2,1.0,13.0,17000.0,1.0,2.0,,,,,,,17000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250026.0,1.0,4.0,YAM,1120.0,1.0,,,3.0,4.0,500.0,52.0,2.0,,,2.0,,,,,,,,,,,,,10000.0,0.0,,400.0,52.0,0.0,,50.0,51.0,0.0,
250026.0,1.0,5.0,BEANS,1010.0,1.0,,,3.0,4.0,1.0,13.0,2.0,,,1.0,N2,1.0,13.0,10000.0,1.0,2.0,,,,,,,10000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250027.0,1.0,1.0,YAM,1120.0,1.0,,,,,3000.0,52.0,2.0,,,1.0,N1,1000.0,52.0,130000.0,1.0,2.0,,,,,,,1200000.0,0.0,,600.0,51.0,0.0,,200.0,51.0,0.0,
250027.0,1.0,2.0,MAIZE,1080.0,1.0,,,,,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,20000.0,2.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250027.0,1.0,3.0,MILLET,1100.0,1.0,,,,,0.0,,2.0,,,2.0,,,,,,,,,,,,,10000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250027.0,2.0,1.0,RICE,1110.0,1.0,,,,,20.0,13.0,2.0,,,2.0,,,,,,,,,,,,,100000.0,20.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250027.0,3.0,1.0,G/CORN,1070.0,1.0,,,,,15.0,13.0,2.0,,,2.0,,,,,,,,,,,,,80000.0,15.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250027.0,3.0,2.0,MAIZE,1080.0,1.0,,,,,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,10000.0,1.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250027.0,3.0,3.0,BEANS,1010.0,1.0,,,,,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,15000.0,2.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250027.0,3.0,4.0,MELON,1090.0,1.0,,,,,7.0,13.0,2.0,,,2.0,,,,,,,,,,,,,200000.0,7.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250027.0,4.0,1.0,BENISEED,2040.0,1.0,,,,,10.0,13.0,2.0,,,1.0,N1,4.0,13.0,76000.0,1.0,2.0,,,,,,,100000.0,10.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250028.0,1.0,1.0,G/CORN,1070.0,1.0,,,4.0,4.0,5.0,13.0,2.0,,,2.0,,,,,,,,,,,,,28000.0,2.0,13.0,1.0,12.0,0.0,,0.0,,0.0,
250028.0,1.0,2.0,MAIZE,1080.0,1.0,,,4.0,4.0,1.0,12.0,2.0,,,2.0,,,,,,,,,,,,,2000.0,1.0,12.0,1.0,31.0,0.0,,0.0,,0.0,
250028.0,1.0,3.0,YAM,1120.0,1.0,,,4000.0,1.0,1000.0,52.0,2.0,,,1.0,N1,9.0,12.0,40000.0,1.0,2.0,,,,,,,100000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250028.0,1.0,4.0,BENISEED,2040.0,1.0,,,4.0,4.0,4.0,13.0,2.0,,,1.0,N1,4.0,13.0,42000.0,1.0,2.0,,,,,,,42000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250029.0,1.0,1.0,G/CORN,1070.0,1.0,,,200.0,2.0,20.0,13.0,2.0,,,2.0,,,,,,,,,,,,,30000.0,0.0,,0.0,,0.0,,1.0,12.0,0.0,
250029.0,2.0,1.0,YAM,1120.0,1.0,,,4000.0,1.0,3600.0,52.0,2.0,,,1.0,N1,600.0,52.0,70000.0,1.0,2.0,,,,,,,100000.0,0.0,,1000.0,51.0,0.0,,20.0,51.0,0.0,
250029.0,3.0,1.0,GROUND NUT,1062.0,1.0,,,150.0,2.0,4.0,13.0,2.0,,,1.0,N1,4.0,13.0,24000.0,1.0,2.0,,,,,,,34000.0,0.0,,1.0,11.0,0.0,,1.0,11.0,0.0,
250029.0,4.0,1.0,BENISEED,2040.0,1.0,,,1.0,5.0,6.0,13.0,2.0,,,1.0,N1,6.0,13.0,51000.0,1.0,2.0,,,,,,,76000.0,6.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250030.0,1.0,1.0,BENISEED,2040.0,1.0,,,1.0,5.0,4.0,13.0,2.0,,,1.0,N1,200.0,13.0,20000.0,1.0,2.0,,,,,,,20000.0,0.0,,0.0,,0.0,,0.0,,0.0,
250030.0,1.0,2.0,G/NUT,1062.0,1.0,,,1.0,5.0,1.0,13.0,2.0,,,1.0,N1,1.0,13.0,3500.0,1.0,2.0,,,,,,,3500.0,0.0,,0.0,,0.0,,0.0,,0.0,
250030.0,2.0,1.0,MELON,1090.0,1.0,,,2.0,5.0,3.0,13.0,2.0,,,1.0,N1,2.0,13.0,4000.0,1.0,2.0,,,,,,,60000.0,0.0,,1.0,13.0,0.0,,0.0,,0.0,
250030.0,2.0,2.0,YAM,1120.0,1.0,,,2.0,5.0,300.0,52.0,2.0,,,1.0,N2,100.0,52.0,10000.0,1.0,2.0,,,,,,,30000.0,0.0,,100.0,52.0,0.0,,0.0,,0.0,
250030.0,2.0,3.0,G/CORN,1070.0,1.0,,,2.0,5.0,4.0,13.0,2.0,,,1.0,N1,2.0,13.0,10000.0,1.0,2.0,,,,,,,36000.0,0.0,,2.0,13.0,0.0,,0.0,,0.0,
250030.0,2.0,4.0,MILLET,1100.0,1.0,,,2.0,5.0,4.0,13.0,2.0,,,1.0,N1,1.0,13.0,7000.0,1.0,2.0,,,,,,,7000.0,0.0,,1.0,13.0,0.0,,0.0,,0.0,
250030.0,2.0,5.0,MAIZE,1080.0,1.0,,,2.0,5.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
250032.0,1.0,1.0,YAM,1120.0,1.0,,,600.0,1.0,5300.0,52.0,2.0,,,2.0,,,,,,,,,,,,,500000.0,5300.0,52.0,1000.0,52.0,0.0,,50.0,52.0,0.0,
250032.0,1.0,2.0,MAIZE,1080.0,1.0,,,1.0,4.0,5.0,13.0,2.0,,,2.0,,,,,,,,,,,,,50000.0,5.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250032.0,1.0,3.0,SOYA BEAN,2220.0,1.0,,,1.0,4.0,1.0,13.0,2.0,,,2.0,,,,,,,,,,,,,12000.0,1.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250032.0,1.0,4.0,G/CORN,1070.0,1.0,,,1.0,4.0,3.0,13.0,2.0,,,2.0,,,,,,,,,,,,,15000.0,3.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250032.0,2.0,1.0,MAIZE,1080.0,1.0,,,1.0,4.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,22000.0,2.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250032.0,2.0,2.0,MELON,1090.0,1.0,,,1.0,4.0,3.0,13.0,2.0,,,2.0,,,,,,,,,,,,,150000.0,3.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250032.0,2.0,3.0,G/CORN,1070.0,1.0,,,1.0,4.0,4.0,13.0,2.0,,,2.0,,,,,,,,,,,,,15000.0,4.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250032.0,3.0,1.0,BANANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250033.0,1.0,1.0,YAM,1120.0,1.0,,,,,2300.0,52.0,2.0,,,1.0,N1,2000.0,52.0,150000.0,1.0,2.0,,,,,,,170000.0,0.0,,300.0,52.0,0.0,,0.0,,0.0,
250033.0,1.0,2.0,G/CORN,1070.0,1.0,,,,,10.0,13.0,2.0,,,2.0,,,,,,,,,,,,,100000.0,1.0,12.0,10.0,13.0,0.0,,0.0,,0.0,
250033.0,1.0,3.0,MAIZE,1080.0,1.0,,,,,9.0,13.0,2.0,,,2.0,,,,,,,,,,,,,99000.0,0.0,,9.0,13.0,0.0,,0.0,,0.0,
250033.0,1.0,4.0,G/NUT,1060.0,1.0,,,,,5.0,13.0,2.0,,,2.0,,,,,,,,,,,,,100000.0,1.0,12.0,5.0,13.0,0.0,,0.0,,0.0,
250033.0,1.0,5.0,MELON,1090.0,1.0,,,,,3.0,13.0,2.0,,,1.0,N1,2.0,13.0,100000.0,1.0,2.0,,,,,,,150000.0,0.0,,1.0,13.0,0.0,,0.0,,0.0,
250033.0,2.0,1.0,PALM TREE,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250034.0,1.0,1.0,MAIZE,1080.0,1.0,,,1.0,4.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,70000.0,2.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250034.0,1.0,2.0,GARDEN EGG,2080.0,1.0,,,1.0,4.0,1.0,31.0,2.0,,,2.0,,,,,,,,,,,,,20000.0,1.0,31.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250034.0,1.0,3.0,PEPPER,2140.0,1.0,,,1.0,4.0,2.0,31.0,2.0,,,2.0,,,,,,,,,,,,,14000.0,2.0,31.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250034.0,1.0,4.0,BEANS,1010.0,1.0,,,1.0,4.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,100000.0,2.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250034.0,2.0,1.0,MELON,1090.0,1.0,,,1.0,4.0,3.0,13.0,2.0,,,1.0,N4,2.0,13.0,20000.0,1.0,2.0,,,,,,,100000.0,3.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250034.0,2.0,2.0,G/CORN,1070.0,1.0,,,1.0,4.0,15.0,13.0,2.0,,,1.0,N4,1.0,13.0,30000.0,1.0,2.0,,,,,,,70000.0,15.0,13.0,1.0,11.0,0.0,,1.0,11.0,0.0,
250034.0,2.0,3.0,YAM,1120.0,1.0,,,1.0,4.0,1500.0,52.0,2.0,,,1.0,N4,1000.0,52.0,14000.0,1.0,2.0,,,,,,,400000.0,0.0,,6000.0,52.0,0.0,,500.0,52.0,0.0,
250035.0,1.0,1.0,G/CORN,1070.0,1.0,,,1.0,4.0,2.0,13.0,2.0,,,2.0,,,,,,,,,,,,,14000.0,1.0,13.0,1.0,31.0,0.0,,0.0,,0.0,
250035.0,1.0,2.0,MELON,1090.0,1.0,,,1.0,4.0,2.0,12.0,2.0,,,1.0,N1,2.0,13.0,8000.0,1.0,2.0,,,,,,,8000.0,0.0,,1.0,31.0,0.0,,0.0,,0.0,
